Severity,City,County,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Junction,Stop,Traffic_Signal,daytime
2,Austin,Travis_TX,TX,66,43,10,12,0,Cloudy,FALSE,FALSE,TRUE,day
2,San Jose,Santa Clara_CA,CA,62,75,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,North Haven,New Haven_CT,CT,30,27,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
3,Maryland Heights,St. Louis County_MO,MO,66,47,10,16.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Westport,Fairfield_CT,CT,90,33,10,16.1,0,Clear,FALSE,FALSE,FALSE,day
3,Milwaukee,Milwaukee_WI,WI,34,52,10,9,0,Fair,FALSE,FALSE,TRUE,day
2,Scottsdale,Maricopa_AZ,AZ,104,11,10,5.8,0,Clear,FALSE,FALSE,TRUE,day
3,Rye,Westchester_NY,NY,81,79,7,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Wilmington,Pender_NC,NC,48,86,10,5.8,0.01,Light Rain,FALSE,FALSE,FALSE,night
2,Houston,Harris_TX,TX,91.4,49,10,0,0,Overcast,FALSE,FALSE,TRUE,day
3,Aurora,Arapahoe_CO,CO,60.8,91,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Bensalem,Bucks_PA,PA,54,53,10,4.6,0,Scattered Clouds,FALSE,FALSE,FALSE,night
3,Circle Pines,Anoka_MN,MN,17.6,100,0.5,4.6,0,Light Snow,FALSE,FALSE,FALSE,day
4,Glendale,Maricopa_AZ,AZ,57,42,10,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,San Antonio,Bexar_TX,TX,32.4,72,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Olympia,Thurston_WA,WA,60,90,3,10,0.03,Light Rain,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,62.6,45,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
3,Dallas,Dallas_TX,TX,77,90,2,6,0.23,T-Storm,FALSE,FALSE,FALSE,day
3,Sun Valley,Los Angeles_CA,CA,63,78,10,4.6,0,Overcast,FALSE,FALSE,FALSE,day
2,Tulsa,Tulsa_OK,OK,73.9,21,10,16.1,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Artesia,Los Angeles_CA,CA,71,70,10,3,0,Fair,FALSE,FALSE,FALSE,night
2,Greenbelt,Prince George's_MD,MD,35.1,89,5,0,0,Clear,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,66,28,10,13.8,0,Clear,FALSE,FALSE,TRUE,day
4,Statesville,Iredell_NC,NC,72,90,10,0,0,Light Rain,FALSE,FALSE,FALSE,day
2,Kenosha,Kenosha_WI,WI,64.9,90,10,5.8,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,86,12,10,3,0,Fair,FALSE,FALSE,FALSE,day
2,Birmingham,Jefferson_AL,AL,61,93,6,7,0,Cloudy,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,41,73,10,8.1,0,Clear,FALSE,FALSE,TRUE,day
2,Flushing,Queens_NY,NY,68,81,10,9.2,0,Overcast,FALSE,FALSE,FALSE,day
3,West Nyack,Rockland_NY,NY,33.1,56,10,0,0,Clear,TRUE,FALSE,FALSE,twilight
3,Delray Beach,Palm Beach_FL,FL,86,79,10,11.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Atlanta,Fulton_GA,GA,59,81,10,0,0,Overcast,FALSE,FALSE,TRUE,day
2,Huntingdon Valley,Montgomery_PA,PA,55.9,97,4,3.5,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Englewood,Arapahoe_CO,CO,63,40,10,8,0,Fair,FALSE,FALSE,FALSE,day
3,Lancaster,Dallas_TX,TX,41.4,97,4,0,0,Overcast,FALSE,FALSE,FALSE,twilight
2,South Holland,Cook_IL,IL,84.7,54,10,10.4,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Las Vegas,Clark_NV,NV,62.1,26,10,0,0,Clear,FALSE,FALSE,FALSE,day
3,Gardena,Los Angeles_CA,CA,73.9,73,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
2,Louisville,Jefferson_KY,KY,68,100,5,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Los Angeles,Los Angeles_CA,CA,57,96,1.5,23,0.28,Heavy Rain,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,64.4,77,10,9.2,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Reno,Washoe_NV,NV,41,67,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Rochester,Monroe_NY,NY,78.1,71,10,3.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,82.9,65,10,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
4,Warwick,Kent_RI,RI,61,97,3,18.4,0.02,Overcast,FALSE,FALSE,FALSE,night
2,Atlanta,Fulton_GA,GA,75,55,10,5.8,0,Clear,FALSE,FALSE,TRUE,day
2,Austin,Travis_TX,TX,23,85,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Wexford,Allegheny_PA,PA,33.8,87,0.2,0,0,Overcast,FALSE,FALSE,TRUE,day
3,Brooklyn,Kings_NY,NY,60.8,45,10,11.5,0,Overcast,FALSE,FALSE,TRUE,day
2,Bellevue,King_WA,WA,35.1,54,10,3.5,0,Clear,FALSE,FALSE,FALSE,night
2,Utica,Oneida_NY,NY,33.1,92,1,10.4,0,Light Snow,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,59,96,0.5,3.5,0,Fog,FALSE,FALSE,FALSE,twilight
2,Raleigh,Wake_NC,NC,64,26,10,5.8,0,Clear,FALSE,FALSE,TRUE,day
2,Chaska,Carver_MN,MN,28,81,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,Fort Lauderdale,Broward_FL,FL,74,93,9,10,0.01,Light Rain,FALSE,FALSE,FALSE,night
2,Tulsa,Tulsa_OK,OK,54,83,10,3.5,0,Clear,FALSE,FALSE,FALSE,night
2,Jacksonville,Duval_FL,FL,91.9,48,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
3,San Diego,San Diego_CA,CA,54,77,10,5.8,0,Clear,FALSE,FALSE,FALSE,night
2,Centreville,Fairfax County_VA,VA,54,77,10,7,0,Fair,TRUE,FALSE,FALSE,twilight
2,Charlotte,Mecklenburg_NC,NC,48,93,9,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Kaysville,Davis_UT,UT,33.1,99,5,0,0,Light Rain,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,72,64,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Augusta,Richmond_GA,GA,59,90,2,5,0,Fog,FALSE,FALSE,FALSE,day
2,Columbus,Bartholomew_IN,IN,17.6,93,10,10.4,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Cincinnati,Hamilton_OH,OH,78.1,40,10,20.7,0,Clear,TRUE,FALSE,FALSE,day
4,Quinton,New Kent_VA,VA,66,45,10,9.2,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,80.1,76,10,4.6,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Tampa,Hillsborough_FL,FL,73,100,10,8,0,Cloudy,FALSE,FALSE,FALSE,night
2,Fort Lupton,Weld_CO,CO,23,89,0.8,13.8,0,Snow,FALSE,FALSE,FALSE,twilight
2,Riverside,Riverside_CA,CA,55,74,10,3,0,Fair,FALSE,FALSE,FALSE,night
3,Fort Lauderdale,Broward_FL,FL,84,61,10,18.4,0,Scattered Clouds,FALSE,FALSE,TRUE,day
3,Jacksonville,Duval_FL,FL,55,74,10,23,0,Cloudy / Windy,FALSE,FALSE,FALSE,day
2,Miami,Miami-Dade_FL,FL,82,58,10,12.7,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Inglewood,Los Angeles_CA,CA,75,69,10,16.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Hinsdale,Cook_IL,IL,52,71,10,10.4,0,Partly Cloudy,FALSE,FALSE,FALSE,night
2,Charlotte,Mecklenburg_NC,NC,77,89,8,2.3,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Buford,Gwinnett_GA,GA,73.9,48,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Oakland,Alameda_CA,CA,51.1,86,10,6.9,0.01,Overcast,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,61,87,10,4.6,0,Overcast,FALSE,FALSE,FALSE,day
2,Summerville,Dorchester_SC,SC,80.6,79,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Carlsbad,San Diego_CA,CA,63,13,10,9.2,0,Clear,FALSE,FALSE,FALSE,night
3,Barrington,Lake_IL,IL,74,45,10,14,0,Fair,FALSE,FALSE,TRUE,day
2,Glendale,Maricopa_AZ,AZ,105,13,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,74,91,10,6,0,Cloudy,FALSE,FALSE,TRUE,day
2,Mesa,Maricopa_AZ,AZ,62.6,27,35,4.6,0,Clear,FALSE,FALSE,FALSE,day
3,Mc Lean,Fairfax County_VA,VA,33,89,8,3,0,Cloudy,FALSE,FALSE,FALSE,night
2,Kohler,Sheboygan_WI,WI,10.9,84,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
3,Gainesville,Hall_GA,GA,55.9,100,6,3.5,0.08,Light Rain,FALSE,FALSE,FALSE,day
3,Richmond,Richmond City_VA,VA,87.1,67,10,8.1,0.01,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Lafayette,Tippecanoe_IN,IN,35.1,54,10,18.4,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Sun Valley,Los Angeles_CA,CA,77,37,10,7,0,Fair,FALSE,FALSE,FALSE,day
3,Atlanta,DeKalb_GA,GA,82,47,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,84.2,62,10,4.6,0,Clear,FALSE,FALSE,TRUE,night
2,Charlotte,Mecklenburg_NC,NC,39.9,53,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Columbia,Richland_SC,SC,48.9,25,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Stockton,San Joaquin_CA,CA,71,57,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,71,55,9,10,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,Cedar City,Iron_UT,UT,31,96,2,6,0.01,Light Snow,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,57,53,10,10,0,Fair,TRUE,FALSE,FALSE,day
3,Andover,Essex_MA,MA,72,87,5,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Seneca,Oconee_SC,SC,84,65,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Orlando,Orange_FL,FL,77,94,10,7,0.03,Light Rain,FALSE,FALSE,FALSE,day
3,Hartford,Hartford_CT,CT,66.9,70,10,10.4,0,Overcast,FALSE,FALSE,FALSE,day
3,Nashville,Davidson_TN,TN,51.1,89,2.5,8.1,0.15,Rain,FALSE,FALSE,FALSE,day
2,Kalamazoo,Kalamazoo_MI,MI,63,70,10,15,0,Cloudy,FALSE,FALSE,FALSE,day
3,Houston,Harris_TX,TX,55,64,10,20.7,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,Soddy Daisy,Hamilton_TN,TN,71.1,73,10,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,San Diego,San Diego_CA,CA,61,93,7,6,0.11,Light Rain,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,73,84,10,17.3,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Queen Creek,Maricopa_AZ,AZ,53.6,72,20,8.1,0,Mostly Cloudy,FALSE,FALSE,TRUE,twilight
2,Oakdale,Stanislaus_CA,CA,89,31,10,8,0,Fair,FALSE,FALSE,FALSE,day
2,Lewis Center,Delaware_OH,OH,24.8,86,2,13.8,0,Light Snow,FALSE,FALSE,FALSE,day
2,Surprise,Maricopa_AZ,AZ,77,75,10,8,0,Cloudy,FALSE,FALSE,TRUE,day
2,Nebraska City,Otoe_NE,NE,90,59,10,14,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,70,47,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Granada Hills,Los Angeles_CA,CA,84,43,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
4,Mountain Home,Elmore_ID,ID,74.5,36,10,15,0,Clear,TRUE,FALSE,FALSE,day
2,Walnut Creek,Contra Costa_CA,CA,64,56,10,13,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,New York,New York_NY,NY,46,20,10,6.9,0,Clear,TRUE,FALSE,TRUE,day
2,Hainesport,Burlington_NJ,NJ,78.1,36,10,16.1,0,Clear,FALSE,FALSE,FALSE,day
2,Baton Rouge,East Baton Rouge_LA,LA,80.1,69,10,3.5,0,Clear,FALSE,FALSE,FALSE,twilight
2,Morrisville,Wake_NC,NC,74,97,10,0,0,Cloudy,FALSE,FALSE,FALSE,night
3,Reno,Washoe_NV,NV,52,28,10,27.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,95,24,10,4.6,0,Clear,FALSE,FALSE,TRUE,day
3,San Leandro,Alameda_CA,CA,70,55,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,Flint,Genesee_MI,MI,30,82,10,15,0,Overcast,FALSE,FALSE,FALSE,night
2,Hawthorne,Westchester_NY,NY,53.1,64,10,6.9,0,Light Drizzle,FALSE,FALSE,FALSE,day
2,Hartland,Livingston_MI,MI,61.7,93,5,4.6,0,Overcast,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,82,58,10,11.5,0,Overcast,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,75,69,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Beech Island,Aiken_SC,SC,50,86,10,12.7,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Chelsea,Suffolk_MA,MA,60.1,78,10,21.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Tallahassee,Leon_FL,FL,78.1,81,10,8.1,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Lenexa,Johnson_KS,KS,43,49,10,4.6,0,Clear,FALSE,FALSE,FALSE,twilight
3,Kilgore,Gregg_TX,TX,79,72,10,19.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Rockville,Montgomery_MD,MD,85,69,10,0,0,Fair,TRUE,FALSE,FALSE,day
4,Imlay,Pershing_NV,NV,48.9,83,10,4.6,0.01,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Dallas,Dallas_TX,TX,77,90,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Moorpark,Ventura_CA,CA,96.1,12,8,32.2,0,Clear,FALSE,FALSE,FALSE,day
2,San Diego,San Diego_CA,CA,73,81,7,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Eugene,Lane_OR,OR,44,93,8,7,0,Light Rain,FALSE,FALSE,FALSE,night
2,Philadelphia,Philadelphia_PA,PA,81,50,10,8.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Flint,Genesee_MI,MI,28.9,69,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
3,Columbus,Franklin_OH,OH,70,87,7,0,0,Overcast,FALSE,FALSE,FALSE,day
3,Chicago,Cook_IL,IL,66.9,66,10,9.2,0,Overcast,FALSE,FALSE,FALSE,day
2,Grand Rapids,Kent_MI,MI,51.1,89,10,8.1,0,Overcast,FALSE,FALSE,TRUE,twilight
2,Glendale,Maricopa_AZ,AZ,91.4,10,10,11.5,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Salt Lake City,Salt Lake_UT,UT,41,82,10,6.9,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Raleigh,Wake_NC,NC,62.1,46,10,10.4,0,Overcast,FALSE,FALSE,TRUE,day
3,Stockton,San Joaquin_CA,CA,78.1,40,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Saint Petersburg,Pinellas_FL,FL,63,97,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Wappingers Falls,Dutchess_NY,NY,37.9,65,10,13.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Richmond,Richmond City_VA,VA,35.1,78,10,9.2,0,Light Rain,FALSE,FALSE,FALSE,day
3,Saint Paul,Ramsey_MN,MN,17.6,73,7,18.4,0,Light Snow,TRUE,FALSE,FALSE,day
2,Pottstown,Montgomery_PA,PA,72,100,9,0,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
3,Melbourne,Brevard_FL,FL,84,72,5,11.5,0,Haze,FALSE,FALSE,FALSE,day
2,Atlanta,Fulton_GA,GA,57.9,33,10,5.8,0,Clear,FALSE,FALSE,TRUE,day
2,Wadsworth,Lake_IL,IL,23,88,0.8,13.8,0,Light Snow,FALSE,FALSE,TRUE,twilight
2,Raleigh,Wake_NC,NC,64.9,78,10,12.7,0,Overcast,FALSE,FALSE,FALSE,day
2,San Antonio,Bexar_TX,TX,52,43,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Fort Mill,York_SC,SC,70,39,10,7,0,Fair,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,66,65,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Falls Church,Fairfax County_VA,VA,37.9,86,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Phoenix,Maricopa_AZ,AZ,78.8,14,10,0,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Baton Rouge,East Baton Rouge_LA,LA,60.1,64,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
3,San Antonio,Bexar_TX,TX,82,65,10,5,0,Fair,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,28,96,2.5,16.1,0,Light Freezing Drizzle,FALSE,FALSE,FALSE,twilight
3,Columbus,Franklin_OH,OH,71.6,60,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,57,89,10,0,0,Scattered Clouds,FALSE,FALSE,TRUE,twilight
3,Memphis,Shelby_TN,TN,81,77,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Phoenix,Maricopa_AZ,AZ,108,19,10,3,0,Fair,FALSE,FALSE,FALSE,day
3,Winnsboro,Fairfield_SC,SC,63,100,4,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Hattiesburg,Forrest_MS,MS,75,73,10,9.2,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Austin,Travis_TX,TX,82,74,10,8.1,0,Clear,FALSE,FALSE,TRUE,night
2,Minneapolis,Hennepin_MN,MN,12.9,84,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Prather,Fresno_CA,CA,59,96,9,3.5,0.01,Light Rain,FALSE,FALSE,FALSE,twilight
2,Nashville,Davidson_TN,TN,57.9,37,10,15,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Walnut,Los Angeles_CA,CA,62.6,68,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Sacramento,Sacramento_CA,CA,73,41,10,6.9,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Dublin,Alameda_CA,CA,54,66,10,3.5,0,Clear,FALSE,FALSE,FALSE,twilight
2,Richmond,Henrico_VA,VA,73.9,66,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,73,41,10,0,0,Fair,FALSE,FALSE,FALSE,day
3,Clarkston,Oakland_MI,MI,69.1,81,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Orlando,Orange_FL,FL,90,63,10,0,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,Fort Lee,Bergen_NJ,NJ,66,90,10,0,0,Clear,FALSE,FALSE,FALSE,night
3,Bellevue,King_WA,WA,79,42,10,0,0,Clear,FALSE,FALSE,FALSE,day
3,Cleveland,Cuyahoga_OH,OH,55.9,64,10,17.3,0,Clear,FALSE,FALSE,FALSE,day
2,Tucson,Pima_AZ,AZ,50.4,23,10,6.9,0,Clear,FALSE,FALSE,TRUE,day
2,Concord,Contra Costa_CA,CA,91.9,11,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
2,Phillipsburg,Warren_NJ,NJ,47,61,10,5,0,Cloudy,FALSE,TRUE,FALSE,day
2,Houston,Harris_TX,TX,86,48,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
3,Fallbrook,San Diego_CA,CA,64,84,7,3.5,0,Overcast,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,80.1,64,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Trenton,Mercer_NJ,NJ,46.9,93,4,9.2,0.01,Overcast,FALSE,FALSE,FALSE,day
2,Nashville,Davidson_TN,TN,88,57,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Lake Wales,Polk_FL,FL,57.2,59,10,15,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Downers Grove,DuPage_IL,IL,66,90,10,9.2,0,Overcast,FALSE,FALSE,TRUE,day
3,Atlanta,Fulton_GA,GA,62.1,46,10,9.2,0,Clear,TRUE,FALSE,FALSE,day
3,Forest Lake,Anoka_MN,MN,26.6,100,7,3.5,0,Clear,FALSE,FALSE,FALSE,twilight
2,Scotts Valley,Santa Cruz_CA,CA,61,90,10,6.9,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Baton Rouge,East Baton Rouge_LA,LA,57.9,87,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Oakland,Alameda_CA,CA,51.1,74,10,9.2,0,Light Rain,FALSE,FALSE,FALSE,day
2,Baton Rouge,East Baton Rouge_LA,LA,75,94,5,12.7,0.1,Light Rain,FALSE,FALSE,FALSE,day
2,Kansas City,Jackson_MO,MO,28,85,7,4.6,0,Clear,TRUE,FALSE,TRUE,twilight
2,Fillmore,Ventura_CA,CA,65,61,10,6,0,Fair,FALSE,FALSE,FALSE,day
3,Federal Way,King_WA,WA,64.9,54,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Diamond Bar,Los Angeles_CA,CA,69.8,49,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
4,Cortland,Cortland_NY,NY,28.4,100,10,0,0,Clear,TRUE,FALSE,FALSE,night
2,Portland,Multnomah_OR,OR,42.1,55,10,17.3,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Jay,Santa Rosa_FL,FL,82,45,10,8,0,Fair,FALSE,FALSE,FALSE,day
2,San Antonio,Bexar_TX,TX,73.9,33,10,3.5,0,Clear,FALSE,FALSE,TRUE,day
3,Redlands,San Bernardino_CA,CA,77,47,3,6.9,0,Haze,FALSE,FALSE,FALSE,day
2,Clio,Genesee_MI,MI,55,43,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
3,Encino,Los Angeles_CA,CA,37.9,76,10,0,0,Clear,TRUE,FALSE,FALSE,night
3,Yulee,Nassau_FL,FL,50.4,71,10,19.6,0,Overcast,FALSE,FALSE,FALSE,night
2,Denver,Adams_CO,CO,15.8,58,10,4.6,0,Partly Cloudy,FALSE,FALSE,FALSE,night
2,Summerville,Union_OR,OR,55,83,10,10,0,Cloudy,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,46,71,10,8,0,Cloudy,FALSE,FALSE,FALSE,night
2,Petaluma,Sonoma_CA,CA,81,45,10,8,0,Fair,FALSE,FALSE,FALSE,day
3,Vancouver,Clark_WA,WA,42.1,82,10,5.8,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Houston,Harris_TX,TX,75.2,100,4,0,0,Overcast,FALSE,FALSE,TRUE,day
2,Miami,Miami-Dade_FL,FL,81,79,3,14,0.3,Light Rain with Thunder,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,72,81,10,9.2,0,Overcast,FALSE,FALSE,FALSE,day
2,Dayton,Montgomery_OH,OH,53.2,72,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Spring,Harris_TX,TX,82,30,10,5.8,0,Clear,FALSE,FALSE,TRUE,day
2,Lancaster,Lancaster_PA,PA,64.9,81,10,19.6,0,Overcast,FALSE,FALSE,FALSE,day
2,South Pasadena,Los Angeles_CA,CA,59,72,10,0,0,Clear,FALSE,FALSE,TRUE,night
3,Riverside,Riverside_CA,CA,63,90,5,3.5,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Riverside,Riverside_CA,CA,57,88,9,0,0,Light Rain,FALSE,FALSE,TRUE,day
3,Austin,Travis_TX,TX,63,97,5,0,0,Clear,FALSE,FALSE,FALSE,day
2,Yorktown Heights,Westchester_NY,NY,86,61,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Stockton,San Joaquin_CA,CA,58,26,9,5,0,Partly Cloudy,TRUE,FALSE,FALSE,twilight
2,Houston,Harris_TX,TX,73.9,87,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Aptos,Santa Cruz_CA,CA,36,64,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Bronx,Bronx_NY,NY,32,54,10,26.5,0,Scattered Clouds,TRUE,FALSE,FALSE,night
2,Rancho Cucamonga,San Bernardino_CA,CA,80,43,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Tulsa,Tulsa_OK,OK,39,76,10,10.4,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Riverside,Riverside_CA,CA,54,77,10,3.5,0.03,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Lawndale,Los Angeles_CA,CA,73,66,10,8,0,Partly Cloudy,TRUE,FALSE,FALSE,day
3,Stockbridge,Henry_GA,GA,57,100,3,5.8,0.03,Light Rain,FALSE,FALSE,FALSE,day
2,Johnson City,Washington_TN,TN,49,93,2,3,0.03,Rain,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,73,51,10,6,0,Fair,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,46.9,27,10,8.1,0,Mostly Cloudy,FALSE,FALSE,TRUE,night
2,Eugene,Lane_OR,OR,48.9,97,7,5.8,0.04,Light Rain,FALSE,FALSE,TRUE,day
3,Blacksburg,Cherokee_SC,SC,57,53,10,3,0,Fair,TRUE,FALSE,FALSE,twilight
2,Fillmore,Millard_UT,UT,32,93,10,6,0,Cloudy,FALSE,FALSE,FALSE,day
4,Whitehall,Washington_NY,NY,37,48,10,13.8,0,Overcast,FALSE,FALSE,FALSE,day
3,Miami,Miami-Dade_FL,FL,78,87,4,9,0.12,Heavy Rain,FALSE,FALSE,FALSE,twilight
2,Westminster,Worcester_MA,MA,84.9,34,10,16.1,0,Clear,FALSE,FALSE,FALSE,day
2,Euless,Tarrant_TX,TX,71.1,96,7,13.8,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Alta,Placer_CA,CA,37.9,100,0.2,16.1,0.09,Rain,FALSE,FALSE,FALSE,day
2,Apex,Wake_NC,NC,42.6,83,10,16.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Riverside,Riverside_CA,CA,87.1,40,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
